id;title;description;availability;condition;price;link;image_link;brand
1283;granate mandarin 1.89ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Granate mandarin</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>1.89ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>7.4x6.7x4.4mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Naranja</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>6.5-7.5</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Namibia</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;194;https://gemmesterra.com/Botiga/en/home/1283-granate-mandarin-189ct.html;http://gemmesterra.com/Botiga/2886/Granate_mandarin_1.89ct.jpg;Gemmesterra
1284;granate tsavorita 0.75ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Granate tsavorita</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>0.75ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>5.4x5.3x3.4mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Cuadrada</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Verde</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>green</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;121;https://gemmesterra.com/Botiga/en/home/1284-granate-tsavorita-075ct.html;http://gemmesterra.com/Botiga/2890/Granate_tsavorita_0.75ct.jpg;Gemmesterra
1285;pietersita 2.60gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Pietersita</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>2.60gr</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>30.7x13.8x4.5mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Lágrima</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Azul</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>6-6.5</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Namibia</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;24;https://gemmesterra.com/Botiga/en/home/1285-pietersita-260gr.html;http://gemmesterra.com/Botiga/2894/Pietersita_2.60gr.jpg;Gemmesterra
1286;iolita 1.75ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Iolita</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>1.75ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>10.2x6.6x3.9mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Azul</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>India</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;54;https://gemmesterra.com/Botiga/en/home/1286-iolita-175ct.html;http://gemmesterra.com/Botiga/2897/Iolita_1.75ct.jpg;Gemmesterra
1287;zafiro 2.55ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Zafiro</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>2.55ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>7.3x9.2x4.4mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Corazón</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Rojo</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>9</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Tanzania</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;189;https://gemmesterra.com/Botiga/en/home/1287-zafiro-255ct.html;http://gemmesterra.com/Botiga/2901/Zafiro_2.55ct.jpg;Gemmesterra
1288;rodocrosita 6.55ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Rodocrosita</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>6.55ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>22.5x7.6x3.4mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Lágrima</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Naranja</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>3.5-4</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Preu</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;44;https://gemmesterra.com/Botiga/en/home/1288-rodocrosita-655ct.html;http://gemmesterra.com/Botiga/2906/Rodocrosita_6.55ct.jpg;Gemmesterra
1289;calcedonia 1.50ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Calcedonia</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>1.50ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>6.3x6.3x5mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Esmeralda</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Rojo/Naranja</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;34;https://gemmesterra.com/Botiga/en/home/1289-calcedonia-150ct.html;http://gemmesterra.com/Botiga/2911/Calcedonia_1.50ct.jpg;Gemmesterra
1290;amatista 4.60ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Amatista</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>4.60ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>11.4x11.4x4.6mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Damero</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Violeta</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Uruguay</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;58;https://gemmesterra.com/Botiga/en/home/1290-amatista-460ct.html;http://gemmesterra.com/Botiga/2915/Amatista_4.60ct.jpg;Gemmesterra
1291;citrino 3.50ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Citrino</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>3.50ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>14.8x10.9x3.1mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Damero</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Amarillo</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Madagascar</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;39;https://gemmesterra.com/Botiga/en/home/1291-citrino-350ct.html;http://gemmesterra.com/Botiga/2918/Citrino_3.50ct.jpg;Gemmesterra
1292;jasper 4.39gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Jasper</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.39gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>24.9x17.9x5.4mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Red/Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Australia</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;63;https://gemmesterra.com/Botiga/en/home/1292-jaspe-439gr.html;http://gemmesterra.com/Botiga/3001/Jasper_4.39gr.jpg;Gemmesterra
1293;chalcedony 5.35ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Chalcedony</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>5.35ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>11.7x9.8x4.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rectangular</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Africa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/1293-calcedonia-535ct.html;http://gemmesterra.com/Botiga/3003/Chalcedony_5.35ct.jpg;Gemmesterra
1294;cinta stone 3.69gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Cinta stone</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.69gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>23.5x3.4mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Round</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Multi-Color</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>2-5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Tortosa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;39;https://gemmesterra.com/Botiga/en/home/1294-piedra-cinta-369gr.html;http://gemmesterra.com/Botiga/3007/Cinta_stone_3.69gr.jpg;Gemmesterra
1295;chalcedony 8.30ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Chalcedony</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>8.30ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>15x4.9mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Round</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Africa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/1295-calcedonia-830ct.html;http://gemmesterra.com/Botiga/3010/Chalcedony_8.30ct.jpg;Gemmesterra
1296;roze quartz 4.85ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Roze quartz</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.85ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>12x10x5.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;11;https://gemmesterra.com/Botiga/en/home/1296-cuarzo-rosa-485ct.html;http://gemmesterra.com/Botiga/3013/Roze_quartz_4.85ct.jpg;Gemmesterra
1297;coral 2.80ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Coral</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>2.80ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>10.4x8.5x4.3mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Red</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>3-4</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>USA</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/1297-coral-280ct.html;http://gemmesterra.com/Botiga/3016/Coral_2.80ct.jpg;Gemmesterra
1298;opal 5.30ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Opal</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>5.30ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>19.3x12.4x6.7mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Multi-Color</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>5.5-6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Etiopia</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/1298-opalo-530ct.html;http://gemmesterra.com/Botiga/3020/Opal_5.30ct.jpg;Gemmesterra
1299;citrine 1.89gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Citrine</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>1.89gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>16.4x14.8x6.3mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Damero</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Madagascar</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;76;https://gemmesterra.com/Botiga/en/home/1299-citrino-189gr.html;http://gemmesterra.com/Botiga/3024/Citrine_1.89gr.jpg;Gemmesterra
1300;malachite 3.75gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Malachite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.75gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>23.8x15.9x4.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Pear</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>3.5-4</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Zaire</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/1300-malaquita-375gr.html;http://gemmesterra.com/Botiga/3029/Malachite_3.75gr.jpg;Gemmesterra
1301;amethyst 1.84gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Amethyst</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>1.84gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>16.6x11.9x5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Free From</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Violet</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;31;https://gemmesterra.com/Botiga/en/home/1301-amatista-184gr.html;http://gemmesterra.com/Botiga/3033/Amethyst_1.84gr.jpg;Gemmesterra
1302;tourmaline 4.05ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Tourmaline</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.05ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>24.6x12.9x2mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Free From</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Mozambique</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;104;https://gemmesterra.com/Botiga/en/home/1302-turmalina-405ct.html;http://gemmesterra.com/Botiga/3073/Tourmaline_4.05ct.jpg;Gemmesterra
1303;andesine 11.69ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Andesine</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>11.69ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>16.3x12.7x8.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Cushion</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Orange</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Africa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;145;https://gemmesterra.com/Botiga/en/home/1303-andesina-1169ct.html;http://gemmesterra.com/Botiga/3078/Andesine_11.69ct.jpg;Gemmesterra
1304;andesine 7.90ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Andesine</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>7.90ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>14x11.7x6.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Emerald</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Orange</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>6-6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Africa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;139;https://gemmesterra.com/Botiga/en/home/1304-andesina-790ct.html;http://gemmesterra.com/Botiga/3084/Andesine_7.90ct.jpg;Gemmesterra
1305;sapphire 9.19ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Sapphire</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>9.19ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>12.8x11x6.2mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>9</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Thailand</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;109;https://gemmesterra.com/Botiga/en/home/1305-zafiro-919ct.html;http://gemmesterra.com/Botiga/3090/Sapphire_9.19ct.jpg;Gemmesterra
1306;sapphire 12.67ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Sapphire</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>12.67ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>14.2x10.5x7.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Black</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>9</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Bangkacha</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;151;https://gemmesterra.com/Botiga/en/home/1306-zafiro-1267ct.html;http://gemmesterra.com/Botiga/3095/Sapphire_12.67ct.jpg;Gemmesterra
1307;sapphire 6.51ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Sapphire</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>6.51ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>11.4x9.2x5.4mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Black</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>9</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Thailand</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;79;https://gemmesterra.com/Botiga/en/home/1307-zafiro-651ct.html;http://gemmesterra.com/Botiga/3098/Sapphire_6.51ct.jpg;Gemmesterra
